section,date,day,hour,speed
2,2025-09-20,5,21,76.58
2,2025-09-20,5,22,96.19
2,2025-09-20,5,22,99.01
2,2025-09-20,5,22,85.93
2,2025-09-20,5,23,98.32
2,2025-09-20,5,23,103.88
2,2025-09-20,5,23,92.0
2,2025-09-21,6,0,100.15
2,2025-09-21,6,0,109.45
2,2025-09-21,6,0,96.81
2,2025-09-21,6,1,98.61
2,2025-09-21,6,1,108.85
2,2025-09-21,6,1,96.21
2,2025-09-21,6,2,100.15
2,2025-09-21,6,2,113.66
2,2025-09-21,6,2,95.34
2,2025-09-21,6,3,99.41
2,2025-09-21,6,3,108.08
2,2025-09-21,6,3,93.59
2,2025-09-21,6,4,99.82
2,2025-09-21,6,4,106.83
2,2025-09-21,6,4,91.25
2,2025-09-21,6,5,96.46
2,2025-09-21,6,5,102.86
2,2025-09-21,6,5,89.68
2,2025-09-21,6,6,96.75
2,2025-09-21,6,6,101.02
2,2025-09-21,6,6,90.67
2,2025-09-21,6,7,95.52
2,2025-09-21,6,7,99.04
2,2025-09-21,6,7,89.81
2,2025-09-21,6,8,95.36
2,2025-09-21,6,8,100.42
2,2025-09-21,6,8,80.1
2,2025-09-21,6,9,95.0
2,2025-09-21,6,9,97.15
2,2025-09-21,6,9,52.83
2,2025-09-21,6,10,86.84
2,2025-09-21,6,10,94.18
2,2025-09-21,6,10,48.02
2,2025-09-21,6,11,92.3
2,2025-09-21,6,11,93.16
2,2025-09-21,6,11,59.94
2,2025-09-21,6,12,94.37
2,2025-09-21,6,12,91.86
2,2025-09-21,6,12,59.26
2,2025-09-21,6,13,93.23
2,2025-09-21,6,13,93.75
2,2025-09-21,6,13,68.43
2,2025-09-21,6,14,85.09
2,2025-09-21,6,14,89.26
2,2025-09-21,6,14,59.82
2,2025-09-21,6,15,90.21
2,2025-09-21,6,15,89.64
2,2025-09-21,6,15,46.88
2,2025-09-21,6,16,91.07
2,2025-09-21,6,16,88.81
2,2025-09-21,6,16,73.05
2,2025-09-21,6,17,91.82
2,2025-09-21,6,17,89.03
2,2025-09-21,6,17,76.44
2,2025-09-21,6,18,89.56
2,2025-09-21,6,18,85.96
2,2025-09-21,6,18,72.8
2,2025-09-21,6,19,86.09
2,2025-09-21,6,19,82.77
2,2025-09-21,6,19,68.0
2,2025-09-21,6,20,84.54
2,2025-09-21,6,20,85.37
2,2025-09-21,6,20,66.34
2,2025-09-21,6,21,92.07
2,2025-09-21,6,21,92.45
2,2025-09-21,6,21,79.28
2,2025-09-21,6,22,94.36
2,2025-09-21,6,22,98.1
2,2025-09-21,6,22,87.04
2,2025-09-21,6,23,97.58
2,2025-09-21,6,23,103.84
2,2025-09-21,6,23,92.48
2,2025-09-22,0,0,97.81
2,2025-09-22,0,0,105.57
2,2025-09-22,0,0,93.04
2,2025-09-22,0,1,94.83
2,2025-09-22,0,1,103.93
2,2025-09-22,0,1,90.02
2,2025-09-22,0,2,94.21
2,2025-09-22,0,2,101.81
2,2025-09-22,0,2,87.28
2,2025-09-22,0,3,96.08
2,2025-09-22,0,3,101.99
2,2025-09-22,0,3,87.97
2,2025-09-22,0,4,97.3
2,2025-09-22,0,4,103.29
2,2025-09-22,0,4,88.13
2,2025-09-22,0,5,89.78
2,2025-09-22,0,5,72.47
2,2025-09-22,0,5,75.55
2,2025-09-22,0,6,81.4
2,2025-09-22,0,6,37.5
2,2025-09-22,0,6,33.78
2,2025-09-22,0,7,69.29
2,2025-09-22,0,7,53.26
2,2025-09-22,0,7,26.94
2,2025-09-22,0,8,81.45
2,2025-09-22,0,8,84.75
2,2025-09-22,0,8,47.14
2,2025-09-22,0,9,81.62
2,2025-09-22,0,9,91.44
2,2025-09-22,0,9,64.87
2,2025-09-22,0,10,75.95
2,2025-09-22,0,10,88.53
2,2025-09-22,0,10,64.59
2,2025-09-22,0,11,41.14
2,2025-09-22,0,11,85.0
2,2025-09-22,0,11,73.86
2,2025-09-22,0,12,68.58
2,2025-09-22,0,12,88.74
2,2025-09-22,0,12,68.13
2,2025-09-22,0,13,86.16
2,2025-09-22,0,13,91.38
2,2025-09-22,0,13,67.04
2,2025-09-22,0,14,80.32
2,2025-09-22,0,14,89.86
2,2025-09-22,0,14,69.57
2,2025-09-22,0,15,84.59
2,2025-09-22,0,15,90.06
2,2025-09-22,0,15,68.99
2,2025-09-22,0,16,88.56
2,2025-09-22,0,16,87.89
2,2025-09-22,0,16,77.21
2,2025-09-22,0,17,87.04
2,2025-09-22,0,17,90.89
2,2025-09-22,0,17,69.93
2,2025-09-22,0,18,89.34
2,2025-09-22,0,18,89.03
2,2025-09-22,0,18,72.54
2,2025-09-22,0,19,90.35
2,2025-09-22,0,19,87.75
2,2025-09-22,0,19,73.62
2,2025-09-22,0,20,89.67
2,2025-09-22,0,20,91.35
2,2025-09-22,0,20,75.88
2,2025-09-22,0,21,92.84
2,2025-09-22,0,21,99.71
2,2025-09-22,0,21,84.3
2,2025-09-22,0,22,93.69
2,2025-09-22,0,22,100.5
2,2025-09-22,0,22,89.21
2,2025-09-22,0,23,93.5
2,2025-09-22,0,23,104.96
2,2025-09-22,0,23,91.22
2,2025-09-23,1,0,91.42
2,2025-09-23,1,0,102.15
2,2025-09-23,1,0,90.18
2,2025-09-23,1,1,89.46
2,2025-09-23,1,1,99.8
2,2025-09-23,1,1,88.92
2,2025-09-23,1,2,89.38
2,2025-09-23,1,2,100.62
2,2025-09-23,1,2,86.57
2,2025-09-23,1,3,89.7
2,2025-09-23,1,3,99.29
2,2025-09-23,1,3,85.78
2,2025-09-23,1,4,92.16
2,2025-09-23,1,4,99.51
2,2025-09-23,1,4,85.68
2,2025-09-23,1,5,90.43
2,2025-09-23,1,5,96.68
2,2025-09-23,1,5,82.33
2,2025-09-23,1,6,86.34
2,2025-09-23,1,6,87.22
2,2025-09-23,1,6,48.87
2,2025-09-23,1,7,76.73
2,2025-09-23,1,7,54.35
2,2025-09-23,1,7,31.07
2,2025-09-23,1,8,79.27
2,2025-09-23,1,8,65.23
2,2025-09-23,1,8,29.76
2,2025-09-23,1,9,78.86
2,2025-09-23,1,9,44.88
2,2025-09-23,1,9,35.24
2,2025-09-23,1,10,74.99
2,2025-09-23,1,10,89.73
2,2025-09-23,1,10,64.61
2,2025-09-23,1,11,71.16
2,2025-09-23,1,11,88.38
2,2025-09-23,1,11,70.26
2,2025-09-23,1,12,77.42
2,2025-09-23,1,12,85.74
2,2025-09-23,1,12,70.48
2,2025-09-23,1,13,82.98
2,2025-09-23,1,13,87.97
2,2025-09-23,1,13,66.15
2,2025-09-23,1,14,84.35
2,2025-09-23,1,14,86.13
2,2025-09-23,1,14,35.0
2,2025-09-23,1,15,86.81
2,2025-09-23,1,15,87.92
2,2025-09-23,1,15,38.76
2,2025-09-23,1,16,87.69
2,2025-09-23,1,16,89.5
2,2025-09-23,1,16,55.79
2,2025-09-23,1,17,90.54
2,2025-09-23,1,17,92.06
2,2025-09-23,1,17,64.89
2,2025-09-23,1,18,89.52
2,2025-09-23,1,18,90.1
2,2025-09-23,1,18,72.07
2,2025-09-23,1,19,90.09
2,2025-09-23,1,19,87.71
2,2025-09-23,1,19,65.68
2,2025-09-23,1,20,89.82
2,2025-09-23,1,20,88.28
2,2025-09-23,1,20,72.26
2,2025-09-23,1,21,91.85
2,2025-09-23,1,21,99.72
2,2025-09-23,1,21,83.59
2,2025-09-23,1,22,93.23
2,2025-09-23,1,22,101.05
2,2025-09-23,1,22,88.91
2,2025-09-23,1,23,92.86
2,2025-09-23,1,23,102.87
2,2025-09-23,1,23,90.45
2,2025-09-24,2,0,93.11
2,2025-09-24,2,0,103.32
2,2025-09-24,2,0,90.58
2,2025-09-24,2,1,89.54
2,2025-09-24,2,1,102.2
2,2025-09-24,2,1,88.55
2,2025-09-24,2,2,87.83
2,2025-09-24,2,2,101.88
2,2025-09-24,2,2,87.39
2,2025-09-24,2,3,88.81
2,2025-09-24,2,3,98.16
2,2025-09-24,2,3,86.69
2,2025-09-24,2,4,91.15
2,2025-09-24,2,4,99.91
2,2025-09-24,2,4,85.96
2,2025-09-24,2,5,89.99
2,2025-09-24,2,5,98.25
2,2025-09-24,2,5,83.69
2,2025-09-24,2,6,87.66
2,2025-09-24,2,6,91.31
2,2025-09-24,2,6,60.74
2,2025-09-24,2,7,73.17
2,2025-09-24,2,7,64.54
2,2025-09-24,2,7,26.22
2,2025-09-24,2,8,80.28
2,2025-09-24,2,8,60.97
2,2025-09-24,2,8,27.54
2,2025-09-24,2,9,81.23
2,2025-09-24,2,9,82.22
2,2025-09-24,2,9,43.73
2,2025-09-24,2,10,81.24
2,2025-09-24,2,10,89.3
2,2025-09-24,2,10,76.77
2,2025-09-24,2,11,81.2
2,2025-09-24,2,11,90.03
2,2025-09-24,2,11,72.91
2,2025-09-24,2,12,84.89
2,2025-09-24,2,12,88.22
2,2025-09-24,2,12,72.88
2,2025-09-24,2,13,86.03
2,2025-09-24,2,13,88.31
2,2025-09-24,2,13,60.79
2,2025-09-24,2,14,75.05
2,2025-09-24,2,14,81.25
2,2025-09-24,2,14,52.45
2,2025-09-24,2,15,69.93
2,2025-09-24,2,15,85.48
2,2025-09-24,2,15,48.31
2,2025-09-24,2,16,62.66
2,2025-09-24,2,16,86.65
2,2025-09-24,2,16,52.19
2,2025-09-24,2,17,69.21
2,2025-09-24,2,17,87.01
2,2025-09-24,2,17,65.28
2,2025-09-24,2,18,78.44
2,2025-09-24,2,18,83.45
2,2025-09-24,2,18,66.96
2,2025-09-24,2,19,78.67
2,2025-09-24,2,19,82.93
2,2025-09-24,2,19,72.54
2,2025-09-24,2,20,80.41
2,2025-09-24,2,20,81.31
2,2025-09-24,2,20,68.85
2,2025-09-24,2,21,84.64
2,2025-09-24,2,21,89.64
2,2025-09-24,2,21,77.28
2,2025-09-24,2,22,86.69
2,2025-09-24,2,22,95.36
2,2025-09-24,2,22,82.79
2,2025-09-24,2,23,89.27
2,2025-09-24,2,23,100.7
2,2025-09-24,2,23,84.64
2,2025-09-25,3,0,87.73
2,2025-09-25,3,0,99.57
2,2025-09-25,3,0,87.12
2,2025-09-25,3,1,83.66
2,2025-09-25,3,1,98.72
2,2025-09-25,3,1,85.58
2,2025-09-25,3,2,87.44
2,2025-09-25,3,2,98.06
2,2025-09-25,3,2,86.0
2,2025-09-25,3,3,87.5
2,2025-09-25,3,3,96.42
2,2025-09-25,3,3,83.16
2,2025-09-25,3,4,87.36
2,2025-09-25,3,4,96.34
2,2025-09-25,3,4,81.53
2,2025-09-25,3,5,86.74
2,2025-09-25,3,5,94.22
2,2025-09-25,3,5,78.66
2,2025-09-25,3,6,80.63
2,2025-09-25,3,6,83.4
2,2025-09-25,3,6,47.47
2,2025-09-25,3,7,70.51
2,2025-09-25,3,7,45.67
2,2025-09-25,3,7,33.87
2,2025-09-25,3,8,71.96
2,2025-09-25,3,8,62.97
2,2025-09-25,3,8,28.73
2,2025-09-25,3,9,76.0
2,2025-09-25,3,9,52.66
2,2025-09-25,3,9,46.35
2,2025-09-25,3,10,74.19
2,2025-09-25,3,10,48.12
2,2025-09-25,3,10,75.36
2,2025-09-25,3,11,75.39
2,2025-09-25,3,11,44.61
2,2025-09-25,3,11,70.37
2,2025-09-25,3,12,75.66
2,2025-09-25,3,12,53.77
2,2025-09-25,3,12,64.42
2,2025-09-25,3,13,85.12
2,2025-09-25,3,13,86.14
2,2025-09-25,3,13,68.28
2,2025-09-25,3,14,80.14
2,2025-09-25,3,14,76.59
2,2025-09-25,3,14,52.04
2,2025-09-25,3,15,85.02
2,2025-09-25,3,15,32.93
2,2025-09-25,3,15,58.23
2,2025-09-25,3,16,86.57
2,2025-09-25,3,16,49.86
2,2025-09-25,3,16,64.96
2,2025-09-25,3,17,79.64
2,2025-09-25,3,17,92.35
2,2025-09-25,3,17,58.8
2,2025-09-25,3,18,89.22
2,2025-09-25,3,18,89.5
2,2025-09-25,3,18,71.84
2,2025-09-25,3,19,88.95
2,2025-09-25,3,19,88.07
2,2025-09-25,3,19,64.28
2,2025-09-25,3,20,89.53
2,2025-09-25,3,20,88.52
2,2025-09-25,3,20,70.02
2,2025-09-25,3,21,94.24
2,2025-09-25,3,21,98.88
2,2025-09-25,3,21,78.95
2,2025-09-25,3,22,93.83
2,2025-09-25,3,22,101.46
2,2025-09-25,3,22,72.08
2,2025-09-25,3,23,91.77
2,2025-09-25,3,23,103.37
2,2025-09-25,3,23,80.37
2,2025-09-26,4,0,90.43
2,2025-09-26,4,0,103.85
2,2025-09-26,4,0,86.91
2,2025-09-26,4,1,88.39
2,2025-09-26,4,1,104.36
2,2025-09-26,4,1,85.87
2,2025-09-26,4,2,89.41
2,2025-09-26,4,2,103.77
2,2025-09-26,4,2,84.96
2,2025-09-26,4,3,88.28
2,2025-09-26,4,3,100.71
2,2025-09-26,4,3,83.86
2,2025-09-26,4,4,91.57
2,2025-09-26,4,4,100.35
2,2025-09-26,4,4,83.21
2,2025-09-26,4,5,87.47
2,2025-09-26,4,5,95.87
2,2025-09-26,4,5,79.84
2,2025-09-26,4,6,73.61
2,2025-09-26,4,6,90.69
2,2025-09-26,4,6,64.56
2,2025-09-26,4,7,60.9
2,2025-09-26,4,7,68.19
2,2025-09-26,4,7,48.08
2,2025-09-26,4,8,60.47
2,2025-09-26,4,8,61.89
2,2025-09-26,4,8,46.7
2,2025-09-26,4,9,64.97
2,2025-09-26,4,9,82.22
2,2025-09-26,4,9,49.42
2,2025-09-26,4,10,55.34
2,2025-09-26,4,10,84.69
2,2025-09-26,4,10,59.38
2,2025-09-26,4,11,58.56
2,2025-09-26,4,11,84.75
2,2025-09-26,4,11,68.84
2,2025-09-26,4,12,78.39
2,2025-09-26,4,12,90.55
2,2025-09-26,4,12,56.7
2,2025-09-26,4,13,81.12
2,2025-09-26,4,13,90.86
2,2025-09-26,4,13,57.66
2,2025-09-26,4,14,81.86
2,2025-09-26,4,14,90.57
2,2025-09-26,4,14,47.22
2,2025-09-26,4,15,79.49
2,2025-09-26,4,15,88.48
2,2025-09-26,4,15,52.01
2,2025-09-26,4,16,79.35
2,2025-09-26,4,16,87.69
2,2025-09-26,4,16,32.99
2,2025-09-26,4,17,81.62
2,2025-09-26,4,17,90.89
2,2025-09-26,4,17,63.96
2,2025-09-26,4,18,75.95
2,2025-09-26,4,18,87.43
2,2025-09-26,4,18,69.9
2,2025-09-26,4,19,81.03
2,2025-09-26,4,19,84.7
2,2025-09-26,4,19,73.38
2,2025-09-26,4,20,81.52
2,2025-09-26,4,20,69.63
2,2025-09-26,4,20,75.12
2,2025-09-26,4,21,87.04
2,2025-09-26,4,21,95.32
2,2025-09-26,4,21,72.4
2,2025-09-26,4,22,90.01
2,2025-09-26,4,22,97.2
2,2025-09-26,4,22,82.01
2,2025-09-26,4,23,92.9
2,2025-09-26,4,23,99.73
2,2025-09-26,4,23,86.42
2,2025-09-27,5,0,91.72
2,2025-09-27,5,0,101.99
2,2025-09-27,5,0,88.74
2,2025-09-27,5,1,91.61
2,2025-09-27,5,1,103.83
2,2025-09-27,5,1,88.4
2,2025-09-27,5,2,90.94
2,2025-09-27,5,2,104.36
2,2025-09-27,5,2,88.7
2,2025-09-27,5,3,89.54
2,2025-09-27,5,3,103.69
2,2025-09-27,5,3,85.48
2,2025-09-27,5,4,86.2
2,2025-09-27,5,4,103.37
2,2025-09-27,5,4,84.74
2,2025-09-27,5,5,76.29
2,2025-09-27,5,5,89.82
2,2025-09-27,5,5,82.56
2,2025-09-27,5,6,71.68
2,2025-09-27,5,6,77.36
2,2025-09-27,5,6,81.81
2,2025-09-27,5,7,75.36
2,2025-09-27,5,7,86.96
2,2025-09-27,5,7,71.99
2,2025-09-27,5,8,76.58
2,2025-09-27,5,8,93.06
2,2025-09-27,5,8,51.84
2,2025-09-27,5,9,79.55
2,2025-09-27,5,9,88.83
2,2025-09-27,5,9,47.24
2,2025-09-27,5,10,78.65
2,2025-09-27,5,10,87.84
2,2025-09-27,5,10,45.29
2,2025-09-27,5,11,79.41
2,2025-09-27,5,11,88.72
2,2025-09-27,5,11,57.8
2,2025-09-27,5,12,79.79
2,2025-09-27,5,12,92.88
2,2025-09-27,5,12,44.86
2,2025-09-27,5,13,83.02
2,2025-09-27,5,13,91.07
2,2025-09-27,5,13,44.0
2,2025-09-27,5,14,85.64
2,2025-09-27,5,14,90.16
2,2025-09-27,5,14,40.37
2,2025-09-27,5,15,83.04
2,2025-09-27,5,15,91.37
2,2025-09-27,5,15,46.42
2,2025-09-27,5,16,87.54
2,2025-09-27,5,16,90.5
2,2025-09-27,5,16,47.74
2,2025-09-27,5,17,87.8
2,2025-09-27,5,17,91.11
2,2025-09-27,5,17,80.49
2,2025-09-27,5,18,87.76
2,2025-09-27,5,18,88.9
2,2025-09-27,5,18,75.24
2,2025-09-27,5,19,84.5
2,2025-09-27,5,19,89.77
2,2025-09-27,5,19,75.21
2,2025-09-27,5,20,88.37
2,2025-09-27,5,20,91.42
2,2025-09-27,5,20,67.33
2,2025-09-27,5,21,93.44
2,2025-09-27,5,21,98.08
2,2025-09-27,5,21,74.0
2,2025-09-27,5,22,95.98
2,2025-09-27,5,22,99.82
2,2025-09-27,5,22,81.46
2,2025-09-27,5,23,98.46
2,2025-09-27,5,23,100.75
2,2025-09-27,5,23,89.34
2,2025-09-28,6,0,98.87
2,2025-09-28,6,0,109.37
2,2025-09-28,6,0,92.08
2,2025-09-28,6,1,92.39
2,2025-09-28,6,1,102.82
2,2025-09-28,6,1,86.71
2,2025-09-28,6,2,86.01
2,2025-09-28,6,2,98.47
2,2025-09-28,6,2,82.13
2,2025-09-28,6,3,89.61
2,2025-09-28,6,3,98.19
2,2025-09-28,6,3,83.42
2,2025-09-28,6,4,95.99
2,2025-09-28,6,4,102.36
2,2025-09-28,6,4,85.63
2,2025-09-28,6,5,93.52
2,2025-09-28,6,5,97.2
2,2025-09-28,6,5,83.02
2,2025-09-28,6,6,85.22
2,2025-09-28,6,6,91.37
2,2025-09-28,6,6,80.14
2,2025-09-28,6,7,67.84
2,2025-09-28,6,7,88.67
2,2025-09-28,6,7,71.59
2,2025-09-28,6,8,79.66
2,2025-09-28,6,8,91.9
2,2025-09-28,6,8,65.66
2,2025-09-28,6,9,81.23
2,2025-09-28,6,9,91.34
2,2025-09-28,6,9,54.72
2,2025-09-28,6,10,62.47
2,2025-09-28,6,10,85.93
2,2025-09-28,6,10,43.92
2,2025-09-28,6,11,57.96
2,2025-09-28,6,11,84.81
2,2025-09-28,6,11,54.38
2,2025-09-28,6,12,91.15
2,2025-09-28,6,12,94.97
2,2025-09-28,6,12,69.89
2,2025-09-28,6,13,88.15
2,2025-09-28,6,13,90.14
2,2025-09-28,6,13,65.48
2,2025-09-28,6,14,79.47
2,2025-09-28,6,14,90.83
2,2025-09-28,6,14,72.27
2,2025-09-28,6,15,87.98
2,2025-09-28,6,15,91.91
2,2025-09-28,6,15,72.89
2,2025-09-28,6,16,81.68
2,2025-09-28,6,16,88.86
2,2025-09-28,6,16,71.18
2,2025-09-28,6,17,85.54
2,2025-09-28,6,17,91.01
2,2025-09-28,6,17,75.64
2,2025-09-28,6,18,77.92
2,2025-09-28,6,18,87.83
2,2025-09-28,6,18,61.06
2,2025-09-28,6,19,79.19
2,2025-09-28,6,19,87.28
2,2025-09-28,6,19,69.75
2,2025-09-28,6,20,85.82
2,2025-09-28,6,20,87.54
2,2025-09-28,6,20,73.61
2,2025-09-28,6,21,93.93
2,2025-09-28,6,21,95.6
2,2025-09-28,6,21,84.01
2,2025-09-28,6,22,96.15
2,2025-09-28,6,22,100.82
2,2025-09-28,6,22,87.07
2,2025-09-28,6,23,97.96
2,2025-09-28,6,23,105.64
2,2025-09-28,6,23,88.82
2,2025-09-29,0,0,97.9
2,2025-09-29,0,0,107.69
2,2025-09-29,0,0,90.16
2,2025-09-29,0,1,93.93
2,2025-09-29,0,1,104.83
2,2025-09-29,0,1,88.12
2,2025-09-29,0,2,93.79
2,2025-09-29,0,2,102.83
2,2025-09-29,0,2,85.87
2,2025-09-29,0,3,95.35
2,2025-09-29,0,3,105.13
2,2025-09-29,0,3,85.29
2,2025-09-29,0,4,97.09
2,2025-09-29,0,4,104.65
2,2025-09-29,0,4,85.78
2,2025-09-29,0,5,85.92
2,2025-09-29,0,5,90.56
2,2025-09-29,0,5,75.37
2,2025-09-29,0,6,65.66
2,2025-09-29,0,6,55.54
2,2025-09-29,0,6,43.06
2,2025-09-29,0,7,62.57
2,2025-09-29,0,7,38.5
2,2025-09-29,0,7,33.11
2,2025-09-29,0,8,65.67
2,2025-09-29,0,8,72.84
2,2025-09-29,0,8,40.07
2,2025-09-29,0,9,66.34
2,2025-09-29,0,9,67.55
2,2025-09-29,0,9,50.74
2,2025-09-29,0,10,62.93
2,2025-09-29,0,10,86.91
2,2025-09-29,0,10,51.93
2,2025-09-29,0,11,65.05
2,2025-09-29,0,11,85.84
2,2025-09-29,0,11,72.83
2,2025-09-29,0,12,63.89
2,2025-09-29,0,12,53.8
2,2025-09-29,0,12,67.38
2,2025-09-29,0,13,53.97
2,2025-09-29,0,13,56.89
2,2025-09-29,0,13,63.43
2,2025-09-29,0,14,30.17
2,2025-09-29,0,14,91.45
2,2025-09-29,0,14,37.93
2,2025-09-29,0,15,76.1
2,2025-09-29,0,15,91.32
2,2025-09-29,0,15,58.91
2,2025-09-29,0,16,86.03
2,2025-09-29,0,16,91.91
2,2025-09-29,0,16,52.83
2,2025-09-29,0,17,81.18
2,2025-09-29,0,17,92.28
2,2025-09-29,0,17,67.22
2,2025-09-29,0,18,89.7
2,2025-09-29,0,18,90.15
2,2025-09-29,0,18,73.68
2,2025-09-29,0,19,94.76
2,2025-09-29,0,19,94.28
2,2025-09-29,0,19,74.92
2,2025-09-29,0,20,93.44
2,2025-09-29,0,20,86.22
2,2025-09-29,0,20,70.41
2,2025-09-29,0,21,96.39
2,2025-09-29,0,21,97.42
2,2025-09-29,0,21,81.46
2,2025-09-29,0,22,97.18
2,2025-09-29,0,22,99.77
2,2025-09-29,0,22,84.48
2,2025-09-29,0,23,97.14
2,2025-09-29,0,23,103.58
2,2025-09-29,0,23,88.87
2,2025-09-30,1,0,96.94
2,2025-09-30,1,0,102.28
2,2025-09-30,1,0,89.13
2,2025-09-30,1,1,93.36
2,2025-09-30,1,1,99.96
2,2025-09-30,1,1,86.54
2,2025-09-30,1,2,91.74
2,2025-09-30,1,2,97.76
2,2025-09-30,1,2,83.5
2,2025-09-30,1,3,93.06
2,2025-09-30,1,3,98.15
2,2025-09-30,1,3,83.56
2,2025-09-30,1,4,95.49
2,2025-09-30,1,4,99.44
2,2025-09-30,1,4,82.61
2,2025-09-30,1,5,94.53
2,2025-09-30,1,5,95.69
2,2025-09-30,1,5,81.04
2,2025-09-30,1,6,74.82
2,2025-09-30,1,6,85.89
2,2025-09-30,1,6,57.82
2,2025-09-30,1,7,52.49
2,2025-09-30,1,7,45.78
2,2025-09-30,1,7,44.38
2,2025-09-30,1,8,50.24
2,2025-09-30,1,8,51.49
2,2025-09-30,1,8,39.61
2,2025-09-30,1,9,49.97
2,2025-09-30,1,9,59.71
2,2025-09-30,1,9,43.63
2,2025-09-30,1,10,55.99
2,2025-09-30,1,10,22.22
2,2025-09-30,1,10,55.07
2,2025-09-30,1,11,72.0
2,2025-09-30,1,11,19.74
2,2025-09-30,1,11,69.33
2,2025-09-30,1,12,73.43
2,2025-09-30,1,12,36.07
2,2025-09-30,1,12,65.62
2,2025-09-30,1,13,79.19
2,2025-09-30,1,13,90.06
2,2025-09-30,1,13,64.7
2,2025-09-30,1,14,86.94
2,2025-09-30,1,14,88.91
2,2025-09-30,1,14,73.04
2,2025-09-30,1,15,88.43
2,2025-09-30,1,15,87.35
2,2025-09-30,1,15,74.82
2,2025-09-30,1,16,84.38
2,2025-09-30,1,16,89.07
2,2025-09-30,1,16,40.3
2,2025-09-30,1,17,78.47
2,2025-09-30,1,17,90.59
2,2025-09-30,1,17,63.24
2,2025-09-30,1,18,92.05
2,2025-09-30,1,18,85.58
2,2025-09-30,1,18,67.25
2,2025-09-30,1,19,92.93
2,2025-09-30,1,19,86.5
2,2025-09-30,1,19,70.69
2,2025-09-30,1,20,93.65
2,2025-09-30,1,20,87.65
2,2025-09-30,1,20,69.28
2,2025-09-30,1,21,96.71
2,2025-09-30,1,21,97.93
2,2025-09-30,1,21,79.96
2,2025-09-30,1,22,96.95
2,2025-09-30,1,22,98.77
2,2025-09-30,1,22,85.53
2,2025-09-30,1,23,97.63
2,2025-09-30,1,23,102.92
2,2025-09-30,1,23,87.37
2,2025-10-01,2,0,97.03
2,2025-10-01,2,0,103.47
2,2025-10-01,2,0,89.4
2,2025-10-01,2,1,94.58
2,2025-10-01,2,1,102.18
2,2025-10-01,2,1,86.91
2,2025-10-01,2,2,93.51
2,2025-10-01,2,2,100.21
2,2025-10-01,2,2,85.24
2,2025-10-01,2,3,94.16
2,2025-10-01,2,3,98.15
2,2025-10-01,2,3,83.72
2,2025-10-01,2,4,95.31
2,2025-10-01,2,4,98.89
2,2025-10-01,2,4,82.37
2,2025-10-01,2,5,93.83
2,2025-10-01,2,5,93.75
2,2025-10-01,2,5,79.96
2,2025-10-01,2,6,79.09
2,2025-10-01,2,6,84.12
2,2025-10-01,2,6,53.93
2,2025-10-01,2,7,47.09
2,2025-10-01,2,7,46.49
2,2025-10-01,2,7,39.46
2,2025-10-01,2,8,50.28
2,2025-10-01,2,8,65.77
2,2025-10-01,2,8,38.56
2,2025-10-01,2,9,66.94
2,2025-10-01,2,9,82.43
2,2025-10-01,2,9,39.59
2,2025-10-01,2,10,65.75
2,2025-10-01,2,10,58.13
2,2025-10-01,2,10,43.56
2,2025-10-01,2,11,63.08
2,2025-10-01,2,11,84.46
2,2025-10-01,2,11,62.2
2,2025-10-01,2,12,65.64
2,2025-10-01,2,12,90.47
2,2025-10-01,2,12,62.81
2,2025-10-01,2,13,80.48
2,2025-10-01,2,13,88.81
2,2025-10-01,2,13,55.27
2,2025-10-01,2,14,84.51
2,2025-10-01,2,14,88.61
2,2025-10-01,2,14,59.6
2,2025-10-01,2,15,78.29
2,2025-10-01,2,15,87.36
2,2025-10-01,2,15,45.26
2,2025-10-01,2,16,86.06
2,2025-10-01,2,16,89.17
2,2025-10-01,2,16,66.17
2,2025-10-01,2,17,89.59
2,2025-10-01,2,17,87.19
2,2025-10-01,2,17,55.64
2,2025-10-01,2,18,89.2
2,2025-10-01,2,18,86.72
2,2025-10-01,2,18,74.83
2,2025-10-01,2,19,93.51
2,2025-10-01,2,19,84.79
2,2025-10-01,2,19,70.38
2,2025-10-01,2,20,93.19
2,2025-10-01,2,20,86.51
2,2025-10-01,2,20,65.78
2,2025-10-01,2,21,97.08
2,2025-10-01,2,21,97.07
2,2025-10-01,2,21,80.56
2,2025-10-01,2,22,97.92
2,2025-10-01,2,22,99.73
2,2025-10-01,2,22,85.06
2,2025-10-01,2,23,98.2
2,2025-10-01,2,23,102.98
2,2025-10-01,2,23,88.0
2,2025-10-02,3,0,98.35
2,2025-10-02,3,0,102.94
2,2025-10-02,3,0,89.57
2,2025-10-02,3,1,96.25
2,2025-10-02,3,1,102.93
2,2025-10-02,3,1,87.52
2,2025-10-02,3,2,94.92
2,2025-10-02,3,2,100.77
2,2025-10-02,3,2,85.54
2,2025-10-02,3,3,95.28
2,2025-10-02,3,3,98.89
2,2025-10-02,3,3,84.21
2,2025-10-02,3,4,96.89
2,2025-10-02,3,4,98.69
2,2025-10-02,3,4,81.68
2,2025-10-02,3,5,94.41
2,2025-10-02,3,5,95.51
2,2025-10-02,3,5,80.87
2,2025-10-02,3,6,87.65
2,2025-10-02,3,6,87.33
2,2025-10-02,3,6,61.66
2,2025-10-02,3,7,76.23
2,2025-10-02,3,7,68.6
